Time (s),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.4549695450929177e-09,0.049984498029022946,2.984604013855766e-07,1.8552037449354915e-07,0.0999752448636995,6.042054660379238e-07,2.9921739108128064e-06,2.3966384775930153e-05,7.494433866731573e-07,-8.69124513151294e-25,-1.453187540513869e-19,-2.5181436104827396e-14,4.424214556840072e-14,-6.245970044131534e-15,8.013518979506546e-16,1.0065965136838177e-06,0.8500104543223148,1.3127115902496055e-13,-1.1279671162491052e-14,1.3756983950748988e-19,4.005343731403074e-18,8.723491175349643e-18,1.9894693212433976e-31,1.162159363411549e-25,4.870691123494574e-31,1.7739668009009264e-27,3.354331737953389e-28,2.068835792827315e-27,-3.961576615251359e-22,1.0174656496607927e-17,4.049724518235917e-28,6.96577540239232e-26,8.539373229851362e-22,8.454176307725167e-23,3.0675791866209454e-24,-8.222869078969583e-15,1.99788692178727e-21,3.199268473076527e-25,3.565392842353642e-25,8.50685042815454e-22,7.01408638115485e-36,3.290733104395777e-31,1.1169204524534365e-36,1.0793894867766936e-34,6.510626093951845e-35,3.983197337693603e-33,2.7736041543941393e-25,6.067745616784813e-29,8.22286718322027e-15,0.0,6.546041491538885e-42,7.674514437346125e-41,6.00642296458619e-25,5.415551006996884e-27
1.4549695450929177e-09,0.049984498029022946,2.984604013855766e-07,1.8552037449354915e-07,0.0999752448636995,6.042054660379238e-07,2.9921739108128064e-06,2.3966384775930153e-05,7.494433866731573e-07,-8.69124513151294e-25,-1.453187540513869e-19,-2.5181436104827396e-14,4.424214556840072e-14,-6.245970044131534e-15,8.013518979506546e-16,1.0065965136838177e-06,0.8500104543223148,1.3127115902496055e-13,-1.1279671162491052e-14,1.3756983950748988e-19,4.005343731403074e-18,8.723491175349643e-18,1.9894693212433976e-31,1.162159363411549e-25,4.870691123494574e-31,1.7739668009009264e-27,3.354331737953389e-28,2.068835792827315e-27,-3.961576615251359e-22,1.0276740152637249e-19,4.049724518235917e-28,6.96577540239232e-26,8.539373229851362e-22,8.454176307725167e-23,1.0071892162660742e-17,-8.222869078969583e-15,1.99788692178727e-21,3.199268473076527e-25,3.565392842353642e-25,8.50685042815454e-22,7.01408638115485e-36,3.290733104395777e-31,1.1169204524534365e-36,1.0793894867766936e-34,6.510626093951845e-35,3.983197337693603e-33,2.7736041543941393e-25,6.067745616784813e-29,8.22286718322027e-15,0.0,6.546041491538885e-42,7.674514437346125e-41,6.00642296458619e-25,5.415551006996884e-27
1.4549695450929177e-09,0.049984498029022946,2.984604013855766e-07,1.8552037449354915e-07,0.0999752448636995,6.042054660379238e-07,2.9921739108128064e-06,2.3966384775930153e-05,7.494433866731573e-07,-8.69124513151294e-25,-1.453187540513869e-19,-2.5181436104827396e-14,4.424214556840072e-14,-6.245970044131534e-15,8.013518979506546e-16,1.0065965136838177e-06,0.8500104543223148,1.3127115902496055e-13,-1.1279671162491052e-14,1.3756983950748988e-19,4.005343731403074e-18,8.723491175349643e-18,1.9894693212433976e-31,1.162159363411549e-25,4.870691123494574e-31,1.7739668009009264e-27,3.354331737953389e-28,2.068835792827315e-27,-3.961576615251359e-22,1.0276740152637249e-19,4.049724518235917e-28,6.96577540239232e-26,8.539373229851362e-22,8.454176307725167e-23,3.0675791866209454e-24,-8.222869078969583e-15,1.99788692178727e-21,3.199268473076527e-25,3.565392842353642e-25,1.007273978012437e-17,7.01408638115485e-36,3.290733104395777e-31,1.1169204524534365e-36,1.0793894867766936e-34,6.510626093951845e-35,3.983197337693603e-33,2.7736041543941393e-25,6.067745616784813e-29,8.22286718322027e-15,0.0,6.546041491538885e-42,7.674514437346125e-41,6.00642296458619e-25,5.415551006996884e-27
1.4549695450929177e-09,0.049984498029022946,2.984604013855766e-07,1.8552037449354915e-07,0.0999752448636995,6.042054660379238e-07,2.9921739108128064e-06,2.3966384775930153e-05,7.494433866731573e-07,-8.69124513151294e-25,-1.453187540513869e-19,-2.5181436104827396e-14,4.424214556840072e-14,-6.245970044131534e-15,8.013518979506546e-16,1.0065965136838177e-06,0.8500104543223148,1.3127115902496055e-13,-1.1279671162491052e-14,1.3756983950748988e-19,4.005343731403074e-18,8.723491175349643e-18,1.9894693212433976e-31,1.162159363411549e-25,4.870691123494574e-31,1.7739668009009264e-27,3.354331737953389e-28,2.068835792827315e-27,-3.961576615251359e-22,1.0276740152637249e-19,4.049724518235917e-28,6.96577540239232e-26,8.539373229851362e-22,8.454176307725167e-23,3.0675791866209454e-24,-8.222869078969583e-15,1.99788692178727e-21,3.199268473076527e-25,3.565392842353642e-25,8.50685042815454e-22,7.01408638115485e-36,3.290733104395777e-31,1.1169204524534365e-36,1.0793894867766936e-34,1.0071889095081555e-17,3.983197337693603e-33,2.7736041543941393e-25,6.067745616784813e-29,8.22286718322027e-15,0.0,6.546041491538885e-42,7.674514437346125e-41,6.00642296458619e-25,5.415551006996884e-27
1.4549695450929177e-09,0.049984498029022946,2.984604013855766e-07,1.8552037449354915e-07,0.0999752448636995,6.042054660379238e-07,2.9921739108128064e-06,2.3966384775930153e-05,7.494433866731573e-07,-8.69124513151294e-25,-1.453187540513869e-19,-2.5181436104827396e-14,4.424214556840072e-14,-6.245970044131534e-15,8.013518979506546e-16,1.0065965136838177e-06,0.8500104543223148,1.3127115902496055e-13,-1.1279671162491052e-14,1.3756983950748988e-19,4.005343731403074e-18,8.723491175349643e-18,1.9894693212433976e-31,1.162159363411549e-25,4.870691123494574e-31,1.7739668009009264e-27,3.354331737953389e-28,2.068835792827315e-27,-3.961576615251359e-22,1.0276740152637249e-19,4.049724518235917e-28,6.96577540239232e-26,8.539373229851362e-22,8.454176307725167e-23,3.0675791866209454e-24,-8.222869078969583e-15,1.99788692178727e-21,3.199268473076527e-25,3.565392842353642e-25,8.50685042815454e-22,7.01408638115485e-36,3.290733104395777e-31,1.1169204524534365e-36,1.0793894867766936e-34,6.510626093951845e-35,3.983197337693603e-33,2.7736041543941393e-25,6.067745616784813e-29,8.22286718322027e-15,1.0071889095081555e-17,6.546041491538885e-42,7.674514437346125e-41,6.00642296458619e-25,5.415551006996884e-27
1.4549695450929177e-09,0.049984498029022946,2.984604013855766e-07,1.8552037449354915e-07,0.0999752448636995,6.042054660379238e-07,2.9921739108128064e-06,2.3966384775930153e-05,7.494433866731573e-07,-8.69124513151294e-25,-1.453187540513869e-19,-2.5181436104827396e-14,4.424214556840072e-14,-6.245970044131534e-15,8.013518979506546e-16,1.0065965136838177e-06,0.8500104543223148,1.3127115902496055e-13,-1.1279671162491052e-14,1.3756983950748988e-19,4.005343731403074e-18,8.723491175349643e-18,1.9894693212433976e-31,1.162159363411549e-25,4.870691123494574e-31,1.7739668009009264e-27,3.354331737953389e-28,2.068835792827315e-27,-3.961576615251359e-22,1.0276740152637249e-19,4.049724518235917e-28,6.96577540239232e-26,8.539373229851362e-22,8.454176307725167e-23,3.0675791866209454e-24,-8.222869078969583e-15,1.99788692178727e-21,3.199268473076527e-25,3.565392842353642e-25,8.50685042815454e-22,7.01408638115485e-36,3.290733104395777e-31,1.1169204524534365e-36,1.0793894867766936e-34,6.510626093951845e-35,3.983197337693603e-33,2.7736041543941393e-25,6.067745616784813e-29,8.22286718322027e-15,0.0,6.546041491538885e-42,7.674514437346125e-41,6.00642296458619e-25,5.415551006996884e-27
1.4904720982288659e-09,0.04998401542706887,3.0342975167367067e-07,1.8878749933393045e-07,0.09997455415268408,6.20045902200712e-07,3.1330089696708053e-06,2.46016899343945e-05,7.831187096849292e-07,-2.4581515216854083e-25,-3.4523340308703516e-19,-6.2661747554913e-14,1.6393272107354034e-13,-2.194110911662677e-14,6.279913474747186e-16,1.0432143280032608e-06,0.8500107571249984,1.3861467403475363e-13,-6.492756205265374e-14,-7.330435426142591e-20,-1.1491481083143344e-17,7.737724604667513e-18,1.2569304319555258e-31,2.26659601207637e-25,6.147626177882237e-31,1.044169864022805e-26,2.5840326261893566e-28,1.728380943015366e-27,-2.424412681454383e-21,1.7277425379575154e-19,5.4686207904824815e-28,3.3013445966895834e-26,1.9332105435786487e-22,7.837236208897491e-23,5.485503628727557e-24,2.6176425475449363e-16,1.290794476218804e-21,2.5672892838850505e-25,5.270770628196665e-25,7.194894635966697e-22,1.0206716716202883e-35,2.0705122877265547e-31,-3.2516193130075345e-37,1.0155924965989407e-34,-5.527629938551432e-35,7.460045851890003e-33,2.8812158858420373e-25,5.67147292496315e-29,-2.617653993016857e-16,0.0,1.399597983175877e-42,1.838354630269467e-41,7.783481555996955e-25,8.552694350282162e-27
1.5969797576367102e-09,0.049982534808932624,3.1852930790425183e-07,1.9870442492541365e-07,0.09997245611979169,6.687915466312383e-07,3.5778543862487566e-06,2.65218426802832e-05,8.877885002487761e-07,2.676367372898028e-23,3.442548282460818e-18,6.024477761843661e-13,-4.552944977739739e-12,6.342006332096692e-13,9.603066172491169e-15,1.1567246051804933e-06,0.8500116788366863,1.6266458474909511e-13,2.28150463320034e-12,5.7386388334463186e-18,3.9602552717623464e-16,8.565454375455597e-17,1.875750299314039e-29,2.1511913804352692e-23,5.150671218347376e-29,6.828978094389713e-24,1.615998553126147e-25,8.85852536400832e-25,3.534929241292722e-20,3.689723328455431e-18,3.413258156038897e-27,9.299724410332794e-26,2.871931379983943e-21,2.1384879230973347e-22,2.2002888961286584e-23,-7.416200374078285e-15,5.96429308700996e-21,8.917572872627968e-25,1.9041970248969384e-24,1.8232726496399245e-21,3.318328382273016e-35,6.811283481326644e-31,8.013742072575201e-35,8.852680413248538e-33,4.4586588555649204e-33,3.433280039662165e-32,8.833726318671829e-25,1.7856082792617007e-28,7.416194923565797e-15,0.0,2.474088105115845e-38,1.931241932125273e-37,5.292398631392549e-24,3.649436139521584e-26
1.5969797576367102e-09,0.04998253555367343,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.5778544585135424e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276613986739069e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116915026665,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,9.210480410191222e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,8.289184582933668e-18,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,8.289184595775995e-18,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,8.295299332308129e-18,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,8.289184478507977e-18,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,8.289185503222524e-18,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,1.1448319317174001e-38,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480887562,3.185293785023623e-07,1.987044420858693e-07,0.09997245611957066,6.687916240458943e-07,3.577854405199357e-06,2.652184277371805e-05,8.877885001365715e-07,2.7544607489796434e-23,7.012446283282427e-18,6.276531094894283e-13,-4.960611793711712e-12,6.929027742311425e-13,1.0034153195058873e-14,1.156724898516811e-06,0.8500116788365055,1.6269259577218946e-13,2.4926839207579493e-12,6.225194327143312e-18,4.685039389944162e-16,8.3815619623405e-17,1.7561346296057636e-29,1.9657672390975692e-23,2.9340456632568726e-29,5.05987552051344e-24,1.0442644952886755e-25,5.724936491705159e-25,3.8696657503155283e-20,4.232854208772404e-18,3.331451902080386e-27,1.1726877681588389e-25,2.3886721245702302e-21,2.6156290275117607e-22,2.290008323767428e-23,-7.977565156948633e-15,6.114853800911446e-21,9.85860748014319e-25,2.1464703055813515e-24,2.325668354557642e-21,3.6092370991706935e-35,7.5889917836739975e-31,-1.0895687919427055e-35,4.6405250746094085e-33,3.348997296782728e-33,3.5220054306241025e-32,1.0247153060708829e-24,2.1147351575167288e-28,7.977559596909753e-15,0.0,1.576776926989586e-39,8.289184478507218e-18,5.1948073575025765e-24,3.458734062646519e-26
1.5969797576367102e-09,0.04998253480918156,3.185290570156636e-07,1.9870439857302236e-07,0.09997245612038745,6.687913307863168e-07,3.5778542889357214e-06,2.6521842431675036e-05,8.87788500005017e-07,1.7992692489001994e-23,1.9273364315284077e-18,3.253876684792324e-13,-2.9495930669107374e-12,4.1202107314996e-13,7.979387686026841e-15,1.1567235395184814e-06,0.8500116788374278,1.6259208753450893e-13,1.4979298853655557e-12,4.333892133406541e-18,2.962791294827712e-16,7.218569891529831e-17,1.1795472348954949e-29,9.643880816173083e-24,1.4413057186910352e-29,2.5106962493448764e-24,6.522646030176085e-26,3.6153181743907148e-25,2.195725656864214e-20,2.886972612789855e-18,3.0963064314154335e-27,9.29682039489188e-26,2.872171258027507e-21,2.1383344924365974e-22,2.2005329938986804e-23,-7.416200374078298e-15,5.9643691429353856e-21,8.917531730178527e-25,1.904197022608136e-24,1.822969659708172e-21,3.319484510743791e-35,6.801266499049842e-31,4.2527062791385134e-35,5.336534539153938e-33,3.0746243936373243e-33,3.433265366821506e-32,8.833638387200408e-25,1.7855880906708724e-28,7.416194923565811e-15,0.0,2.511679244053341e-39,3.047774787771258e-38,4.7446021977944586e-24,3.532080532704714e-26
1.5685777151279516e-09,0.04998293450330633,3.1447454714700465e-07,1.9604257639647892e-07,0.09997301942976806,6.556134384417791e-07,3.455906986514724e-06,2.6007691691667976e-05,8.593466407425719e-07,1.1097535227338721e-23,1.8431088382342284e-18,3.113054058648406e-13,-2.1740359672528534e-12,3.02328883080065e-13,4.017737178046732e-15,1.1259149441387085e-06,0.8500114310764142,1.5590881253971627e-13,1.0866152128483448e-12,2.3215747930239904e-18,1.5953742040823302e-16,3.6986512477146074e-17,5.9013820945866234e-30,5.867779202710592e-24,8.606598105807346e-30,1.3851333639653468e-24,2.88151010337708e-26,1.5832173364720536e-25,1.741955161113955e-20,1.5570970292866677e-18,1.631744426881368e-27,8.611178903694458e-26,3.3474013756736492e-21,1.8558939241730627e-22,1.6366841255539232e-23,-7.701146280877475e-15,5.9931738203108036e-21,7.214385929152612e-25,1.525213022023667e-24,1.6386094979666445e-21,2.6484553795724023e-35,5.737355685414063e-31,2.3223302010344197e-35,2.777381112234545e-33,1.505222733493074e-33,2.45340335577212e-32,7.300435432843987e-25,1.5147164425474959e-28,7.701140688013187e-15,0.0,4.171066162861365e-40,3.0861741889227515e-39,2.404105288243824e-24,2.2336542502625889e-26
1.5685777151279516e-09,0.04998293450330633,3.1447454714700465e-07,1.9604257639647892e-07,0.09997302091948214,6.556134384417791e-07,3.455906986514724e-06,2.6007691691667976e-05,8.593466407425719e-07,1.1097535227338721e-23,1.8431088382342284e-18,3.113054058648406e-13,-2.1740359672528534e-12,3.02328883080065e-13,4.017737178046732e-15,1.1259149441387085e-06,0.8500114310764142,1.5590881253971627e-13,1.0866152128483448e-12,2.3215747930239904e-18,1.5953742040823302e-16,3.6986512477146074e-17,5.9013820945866234e-30,5.867779202710592e-24,8.606598105807346e-30,1.3851333639653468e-24,2.88151010337708e-26,1.5832173364720536e-25,1.741955161113955e-20,1.5570970292866677e-18,1.631744426881368e-27,8.611178903694458e-26,3.3474013756736492e-21,1.8558939241730627e-22,1.6366841255539232e-23,-7.701146280877475e-15,5.9931738203108036e-21,7.214385929152612e-25,1.525213022023667e-24,1.6386094979666445e-21,2.6484553795724023e-35,5.737355685414063e-31,2.3223302010344197e-35,2.777381112234545e-33,1.505222733493074e-33,2.45340335577212e-32,7.300435432843987e-25,1.5147164425474959e-28,7.701140688013187e-15,0.0,4.171066162861365e-40,3.0861741889227515e-39,2.404105288243824e-24,2.2336542502625889e-26
