Time (s),Temperature (K),Pressure (Pa)
2.083780477801532e-08,2009.2988651892279,146305971.05506653
2.1261303763329388e-08,2009.7761362658,146332143.02684057
2.1543636420205432e-08,2010.0989809297967,146349879.45890972
2.19671354055195e-08,2010.5899564578963,146376898.308474
2.2249468062395544e-08,2010.9215851614647,146395176.623138
2.267296704770961e-08,2011.425232739599,146422975.62882614
2.267296704770961e-08,2011.425232739599,146422975.62883082
2.267296704770961e-08,2011.425232739599,146422975.62931538
2.267296704770961e-08,2011.425232739599,146422975.62882623
2.267296704770961e-08,2011.425232739599,146422975.62882623
2.267296704770961e-08,2011.425232739599,146422975.62882623
2.267296704770961e-08,2011.425232739599,146422975.62882623
2.267296704770961e-08,2011.425232739599,146422975.6288262
2.267296704770961e-08,2011.425232739599,146422975.62882623
2.267296704770961e-08,2011.425232739599,146422975.62882623
2.267296704770961e-08,2011.425232739599,146422975.62882626
2.267296704770961e-08,2011.425232739599,146422975.62882623
2.2814133376147633e-08,2011.5947194855044,146432340.42238173
2.3378798689899722e-08,2012.2803692224618,146470271.01641393
2.4084630332089833e-08,2013.1539298061757,146518690.0458983
2.4827688705354566e-08,2014.0920685111391,146570783.8877064
2.56454683783795e-08,2015.144956796085,146629343.22667924
2.56454683783795e-08,2015.144956796085,146629343.22668424
2.56454683783795e-08,2015.144956796085,146629343.22718948
2.56454683783795e-08,2015.144956796085,146629343.22667935
2.56454683783795e-08,2015.144956796085,146629343.22667935
2.56454683783795e-08,2015.144956796085,146629343.22667933
2.56454683783795e-08,2015.144956796085,146629343.22667935
2.56454683783795e-08,2015.144956796085,146629343.22667933
2.56454683783795e-08,2015.144956796085,146629343.22667935
2.56454683783795e-08,2015.144956796085,146629343.22667933
2.56454683783795e-08,2015.144956796085,146629343.22667938
2.56454683783795e-08,2015.144956796085,146629343.22667935
2.5824129275503102e-08,2015.3776836765146,146642298.0846642
2.6181451069750307e-08,2015.845934814625,146668374.005137
2.6751940286092152e-08,2016.6010396652487,146710450.2618452
2.717827513028143e-08,2017.1711692223516,146742237.42480132
2.781777739656535e-08,2018.0353658816086,146790444.41823316
2.824411224075463e-08,2018.617312676979,146822920.36966193
2.888361450703855e-08,2019.498677612029,146872121.76523235
2.930994935122783e-08,2020.0917426876845,146905237.71691936
2.973628419541711e-08,2020.6890993581276,146938595.8400833
2.973628419541711e-08,2020.6890993581276,146938598.73792255
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6890993581276,146938598.63834667
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6890993581276,146938598.6383466
2.973628419541711e-08,2020.6891294687416,146938600.92515376
3.016261903960639e-08,2021.2906735601962,146972199.21189424
3.080212130589032e-08,2022.200802359295,147023039.22115225
3.1162137525562945e-08,2022.7172108716843,147051887.6082675
3.1162137525562945e-08,2022.7172108716843,147051887.60827234
3.1162137525562945e-08,2022.7172108716843,147051887.6083633
3.1162137525562945e-08,2022.7172108716843,147051887.6082676
3.1162137525562945e-08,2022.7172108716843,147051887.60826764
3.1162137525562945e-08,2022.7172108716843,147051887.60826758
3.1162137525562945e-08,2022.7172108716843,147051887.6082676
3.1162137525562945e-08,2022.7172108716843,147051887.60826758
3.1162137525562945e-08,2022.7172108716843,147051887.60826758
3.1162137525562945e-08,2022.7172108716843,147051887.6082676
3.1162137525562945e-08,2022.7172108716843,147051887.6082676
3.1162137525562945e-08,2022.7172108716843,147051887.6082676
3.104465848750056e-08,2022.548381364399,147042456.11860678
3.104465848750056e-08,2022.548381364399,147042456.11861154
3.104465848750056e-08,2022.548381364399,147042456.11870247
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.104465848750056e-08,2022.548381364399,147042456.1186068
3.107402824701616e-08,2022.5905600056633,147044812.37964156
3.116213752556296e-08,2022.7172108735629,147051887.60849684
3.122525985419689e-08,2022.8080506070894,147056962.302183
3.136027013067022e-08,2023.002640608967,147067832.96722475
3.145513825478613e-08,2023.139614464378,147075487.759409
3.145513825478613e-08,2023.139614464378,147075484.9587564
3.145513825478613e-08,2023.139614464378,147075484.9587245
3.145513825478613e-08,2023.139614464378,147075484.95919457
3.145513825478613e-08,2023.139614464378,147075484.95872453
3.145513825478613e-08,2023.139614464378,147075484.95872453
3.145513825478613e-08,2023.139614464378,147075484.95872453
3.145513825478613e-08,2023.139614464378,147075484.9587245
3.145513825478613e-08,2023.139614464378,147075484.95872453
3.145513825478613e-08,2023.139614464378,147075484.95872453
3.145513825478613e-08,2023.139614464378,147075484.95872453
3.145513825478613e-08,2023.139614464378,147075484.9587245
3.1577369364781284e-08,2023.3163879532758,147085360.35070372
3.185397668697939e-08,2023.7176335190031,147107775.74567658
3.185397668697939e-08,2023.7176335190031,147107775.74568215
3.185397668697939e-08,2023.7176335190031,147107775.74621105
3.185397668697939e-08,2023.7176335190031,147107775.74567664
3.185397668697939e-08,2023.7176335190031,147107775.74567667
3.185397668697939e-08,2023.7176335190031,147107775.74567667
3.185397668697939e-08,2023.7176335190031,147107775.74567667
3.185397668697939e-08,2023.7176335190031,147107775.74567664
3.185397668697939e-08,2023.7176335190031,147107775.74567667
3.185397668697939e-08,2023.7176335190031,147107775.74567664
3.185397668697939e-08,2023.7176335190031,147107775.7456767
3.185397668697939e-08,2023.7176335190031,147107775.74567667
3.1947237344184765e-08,2023.8532939820652,147115354.30835947
3.213375865859552e-08,2024.1251830153078,147130543.05535832
3.2460780657641414e-08,2024.6036991205526,147157274.24236467
3.2694541999481936e-08,2024.947167188711,147176460.72968146
3.308143133719674e-08,2025.5182094585005,147208358.4167763
3.308143133719674e-08,2025.5182094585005,147208358.4167813
3.308143133719674e-08,2025.5182094585005,147208358.4168733
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.308143133719674e-08,2025.5182094585005,147208358.4167764
3.338768732894531e-08,2025.9725114735265,147233733.70792678
3.384707131656816e-08,2026.65771547275,147272003.28691342
3.408331670284667e-08,2027.0118397889885,147291780.11976764
3.408331670284667e-08,2027.0118397889885,147291780.09101835
3.408331670284667e-08,2027.0118397889885,147291780.0875232
3.408331670284667e-08,2027.0118397889885,147291781.04546988
3.408331670284667e-08,2027.0118397889885,147291780.08752322
3.408331670284667e-08,2027.0118397889885,147291780.0875232
3.408331670284667e-08,2027.0118397889885,147291780.08752313
3.408331670284667e-08,2027.0118397889885,147291780.08752316
3.408331670284667e-08,2027.0118397889885,147291780.08752322
3.408331670284667e-08,2027.0118397889885,147291780.08752316
3.408331670284667e-08,2027.0118397889885,147291780.08752322
3.408331670284667e-08,2027.0118397892702,147291780.08754164
3.479205286168219e-08,2028.0813122440074,147351499.77214235
3.526454363423921e-08,2028.8001976902458,147391635.81680164
3.597327979307473e-08,2029.8873688654583,147452322.12233782
3.644577056563175e-08,2030.6180445189798,147493100.36774814
3.715450672446727e-08,2031.722909661365,147554748.1375846
3.762699749702429e-08,2032.4653980996402,147596166.87715352
3.833573365585981e-08,2033.5880237882573,147658775.75373375
3.880822442841683e-08,2034.342388168433,147700836.01443565
3.880822442841683e-08,2034.342388168433,147700836.01444122
3.880822442841683e-08,2034.342388168433,147700836.01453552
3.880822442841683e-08,2034.342388168433,147700836.01443583
3.880822442841683e-08,2034.342388168433,147700836.01443583
3.880822442841683e-08,2034.342388168433,147700836.0144358
3.880822442841683e-08,2034.342388168433,147700836.0144358
3.880822442841683e-08,2034.342388168433,147700836.01443577
3.880822442841683e-08,2034.342388168433,147700836.01443577
3.880822442841683e-08,2034.342388168433,147700836.01443583
3.880822442841683e-08,2034.342388168433,147700836.01443583
3.880822442841683e-08,2034.342388168433,147700836.01443583
3.9044469814695336e-08,2034.7213599581848,147721962.6196877
3.975320597353086e-08,2035.8654579045815,147785729.19162706
4.0225696746087877e-08,2036.6341970606275,147828563.35650998
4.09344329049234e-08,2037.7963629315711,147893301.1195343
4.140692367748042e-08,2038.5772068768922,147936785.153491
4.216787621159097e-08,2039.8450275508442,148007366.6968803
4.3217290507255066e-08,2041.6143691061393,148105823.75188166
4.342547806770251e-08,2041.9682795744673,148125511.1805685
4.342547806770251e-08,2041.9682795737576,148125511.21057984
4.342547806770251e-08,2041.9682795737576,148125511.185993
4.342547806770251e-08,2041.9682795737576,148125511.18053213
4.342547806770251e-08,2041.9682795737576,148125512.14398912
4.342547806770251e-08,2041.9682795737576,148125511.18053216
4.342547806770251e-08,2041.9682795737576,148125511.1805321
4.342547806770251e-08,2041.9682795737576,148125511.1805321
4.342547806770251e-08,2041.9682795737576,148125511.1805321
4.342547806770251e-08,2041.9682795737576,148125511.18053216
4.342547806770251e-08,2041.9682795737576,148125511.1805321
4.342547806770251e-08,2041.9682795737576,148125511.18053216
4.342547806770251e-08,2041.9682795750637,148125511.1805994
4.325892801934455e-08,2041.685074114058,148109757.1487348
4.325892801934455e-08,2041.685074114058,148109757.1240686
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.325892801934455e-08,2041.685074114058,148109758.08199826
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.325892801934455e-08,2041.685074114058,148109757.11864507
4.330056553143404e-08,2041.7558176499206,148113692.5442316
4.346711557979198e-08,2042.0391773734693,148129454.8482
4.3541491450282325e-08,2042.1659161118807,148136504.46852916
4.3541491450282325e-08,2042.1659161118807,148136504.4439977
4.3541491450282325e-08,2042.1659161118807,148136504.43851057
4.3541491450282325e-08,2042.1659161118807,148136505.40204018
4.3541491450282325e-08,2042.1659161118807,148136504.43851057
4.3541491450282325e-08,2042.1659161118807,148136504.43851057
4.3541491450282325e-08,2042.1659161118807,148136504.43851054
4.3541491450282325e-08,2042.1659161118807,148136504.43851054
4.3541491450282325e-08,2042.1659161118807,148136504.43851057
4.3541491450282325e-08,2042.1659161118807,148136504.43851054
4.3541491450282325e-08,2042.1659161118807,148136504.43851057
4.3541491450282325e-08,2042.1659161116297,148136504.43850103
4.376461906175335e-08,2042.5468722250594,148157692.72724834
4.39892551788284e-08,2042.931526834139,148179087.04537717
4.39892551788284e-08,2042.931526834139,148179084.22522494
4.39892551788284e-08,2042.931526834139,148179084.2251826
4.39892551788284e-08,2042.931526834139,148179084.22602916
4.39892551788284e-08,2042.931526834139,148179084.22518262
4.39892551788284e-08,2042.931526834139,148179084.22518256
4.39892551788284e-08,2042.931526834139,148179084.2251826
4.39892551788284e-08,2042.931526834139,148179084.22518253
4.39892551788284e-08,2042.931526834139,148179084.22518262
4.39892551788284e-08,2042.931526834139,148179084.22518265
4.39892551788284e-08,2042.931526834139,148179084.2251826
4.39892551788284e-08,2042.931526834139,148179084.22518247
4.428977567199781e-08,2043.4478877672523,148207796.2546503
4.480586920248601e-08,2044.3393824518207,148257356.76051688
4.480586920248601e-08,2044.3393824518207,148257356.76052365
4.480586920248601e-08,2044.3393824518207,148257356.76107907
4.480586920248601e-08,2044.3393824518207,148257356.76051706
4.480586920248601e-08,2044.3393824518207,148257356.76051706
4.480586920248601e-08,2044.3393824518207,148257356.76051706
4.480586920248601e-08,2044.3393824518207,148257356.76051706
4.480586920248601e-08,2044.3393824518207,148257356.76051703
4.480586920248601e-08,2044.3393824518207,148257356.76051706
4.480586920248601e-08,2044.3393824518207,148257356.76051706
4.480586920248601e-08,2044.3393824518207,148257356.76051715
4.480586920248601e-08,2044.3393824518207,148257356.7605171
4.50214422398048e-08,2044.7135374816653,148278152.9761959
4.545258831444238e-08,2045.4649989840204,148319913.35266796
4.615218166710446e-08,2046.693325049727,148388153.3661596
4.6689076223153463e-08,2047.643560344651,148440926.25139228
4.787709457986209e-08,2049.769736650189,148558950.9196139
4.787709457986209e-08,2049.769736650189,148558950.9196209
4.787709457986209e-08,2049.769736650189,148558950.9201812
4.787709457986209e-08,2049.769736650189,148558950.9196142
4.787709457986209e-08,2049.769736650189,148558950.91961426
4.787709457986209e-08,2049.769736650189,148558950.91961417
4.787709457986209e-08,2049.769736650189,148558950.91961417
4.787709457986209e-08,2049.769736650189,148558950.91961414
4.787709457986209e-08,2049.769736650189,148558950.91961426
4.787709457986209e-08,2049.769736650189,148558950.91961417
4.787709457986209e-08,2049.769736650189,148558950.91961434
4.787709457986209e-08,2049.769736650189,148558950.91961426
4.825977110249721e-08,2050.461549812617,148597336.95783222
4.902512414776744e-08,2051.855389337619,148674650.79977074
5.0224546044594944e-08,2054.0672959504454,148797273.02966484
5.1092683747709475e-08,2055.6893911852376,148887144.41501918
5.239489030238127e-08,2058.1560292409895,149023721.01312685
5.338595512507182e-08,2060.060391949217,149129093.60641563
